conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,3435.5,artysta sztuki ciała,0.0
Occupation,http://data.europa.eu/esco/occupation/7f0d69cf-8b02-4a84-865a-37585dea9b43,3435.6,dyrektor programowy,0.0
Occupation,http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,3435.7.1,asystent kostiumografa,0.0
Occupation,http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98,3435.7,garderobiany/garderobiana,0.0
Occupation,http://data.europa.eu/esco/occupation/e4fca489-4c79-4392-874f-9ea1051c05c8,3435.8,statysta,0.0
Occupation,http://data.europa.eu/esco/occupation/d6a395eb-6664-47f1-9be5-91aa2e8ba87d,3435.9,choreograf scen walki,0.0
Occupation,http://data.europa.eu/esco/occupation/7d27600b-5cff-4ebc-b259-cc2d47572035,3435.10,kierownik techniczny,0.0
Occupation,http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2,3435.11,kierownik produkcji ds. lokacji,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/c05090e2-d599-46c8-a47b-3d52a893ca55,3435.12,twórca masek,0.0
Occupation,http://data.europa.eu/esco/occupation/22585d1e-48aa-45a6-a8c3-d072b4ff1b31,3435.13,technik obsługi systemów integracji multimediów,0.0
Occupation,http://data.europa.eu/esco/occupation/bfc1b4e9-624c-4fba-89f2-d218bba9e257,3435.14,choreograf scen latania,0.0
Occupation,http://data.europa.eu/esco/occupation/0eebf6d2-af43-4a18-b4b7-668fb6433b42,3435.15.1,specjalista ds. inteligentnego oświetlenia,0.0392156862745098
Occupation,http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,3435.15,oświetlacz,0.0461538461538461
Occupation,http://data.europa.eu/esco/occupation/949f1dc9-fb19-4212-8ac6-35ce83c88921,3435.16,sufler,0.0
Occupation,http://data.europa.eu/esco/occupation/7a18e959-44fe-49ae-9757-124f46a7487c,3435.17,wykonawca rekwizytów,0.0
Occupation,http://data.europa.eu/esco/occupation/bd94312f-05c8-455d-a2f6-5490489ac4a4,3435.18,rekwizytor,0.0
Occupation,http://data.europa.eu/esco/occupation/a0ebd342-8f89-4947-893d-fee9468cf001,3435.19,reżyser pokazów pirotechnicznych,0.0
Occupation,http://data.europa.eu/esco/occupation/59cfa27b-874f-48b7-8880-b65420239559,3435.20,pirotechnik,0.0
Occupation,http://data.europa.eu/esco/occupation/99b096eb-a628-4e69-a79b-0563f2ed1b93,3435.21,inspicjent,0.0
Occupation,http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111,3435.22,kierownik planu filmowego,0.0
Occupation,http://data.europa.eu/esco/occupation/1bb7c072-38c8-430a-b943-76bfa312a5f4,3435.23,dubler,0.0
Occupation,http://data.europa.eu/esco/occupation/84f20f5d-149a-4512-b319-18a81d3d6026,3435.24,kaskader,0.0
Occupation,http://data.europa.eu/esco/occupation/d71eb4f9-2de3-4955-ba79-7b82ea3fe32c,3435.25.1,operator reflektora punktowego,0.0
Occupation,http://data.europa.eu/esco/occupation/87e644b2-8bc1-42d4-bb14-cc4abb0bc715,3435.25.2,oświetleniowiec,0.0
Occupation,http://data.europa.eu/esco/occupation/5a0ff408-e1df-424b-a2d6-4b475a516f2a,3435.25.3,technik sceny,0.0
Occupation,http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd,3435.25.4,maszynista sceny,0.0
Occupation,http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e,3435.25.5,brygadier sceny,0.0
Occupation,http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6,3435.25,technik teatralny,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3435,3435,Pozostały średni personel w dziedzinie kultury i sztuki,0.0038697209653091973
ISCO level 3,http://data.europa.eu/esco/isco/C351,351,Technicy do spraw technologii informacyjno-komunikacyjnych oraz technicy do spraw wsparcia użytkownika technologii informacyjno-komunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,3511.1,operator centrum danych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3511,3511,Operatorzy urządzeń informacyjno-komunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512.1,pracownik działu pomocy technicznej w zakresie technologii informacyjno-telekomunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,3512.2,kierownik działu pomocy technicznej w zakresie technologii informacyjno-telekomunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,3512.3,technik ds. bezpieczeństwa systemów informacyjno-telekomunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,3512.4,technik technologii informacyjno-telekomunikacyjnych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3512,3512,Technicy do spraw wsparcia użytkownika technologii informacyjno-komunikacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,3513.1,zarządca lotniczych danych teleinformatycznych,0.0
Occupation,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617,3513.2,konserwator sieci informacyjno-telekomunikacyjnej,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3513,3513,Technicy do spraw sieci i systemów komputerowych,0.0
Occupation,http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,3514.1,administrator stron internetowych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3514,3514,Technicy sieci internetowych,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C352,352,Technicy urządzeń telekomunikacyjnych i nadawczych,0.0
Occupation,http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,3521.1.1,asystent operatora dźwięku,0.0
Occupation,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,3521.1.2,operator kamery,0.0
Occupation,http://data.europa.eu/esco/occupation/47e4135b-95d1-4462-920c-afcbd7c4d9be,3521.1.3,technik estradowy,0.0
Occupation,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521.1.4,realizator filmu wideo,0.0
Occupation,http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,3521.1.5,kinooperator,0.0
Occupation,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,3521.1.6,technik realizacji nagrań i nagłośnień,0.0
Occupation,http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188,3521.1.7,reżyser dźwięku,0.0
Occupation,http://data.europa.eu/esco/occupation/36095ccd-c62d-4f1f-8af7-1fd10618b044,3521.1.8,montażysta dźwięku,0.0
Occupation,http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,3521.1.9,inżynier masteringu dźwięku,0.0
Occupation,http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,3521.1.10,operator dźwięku,0.0
Occupation,http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502,3521.1.11,technik wideo,0.0
Occupation,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,3521.1,technik urządzeń audiowizualnych,0.0
Occupation,http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2,3521.2,technik urządzeń nadawczych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3521,3521,Technicy urządzeń nadawczych i audiowizualnych,0.0
Occupation,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,3522.1,technik telekomunikacji,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3522,3522,Technicy telekomunikacji,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C411,411,Pracownicy obsługi biurowej,0.0
Occupation,http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,4110.1.1,pracownik ds. członkowskich,0.0
Occupation,http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2,4110.1,technik prac biurowych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4110,4110,Pracownicy obsługi biurowej,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C412,412,Sekretarze (ogólni),0.0
Occupation,http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba,4120.1,sekretarka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4120,4120,Sekretarze (ogólni),0.0
ISCO level 3,http://data.europa.eu/esco/isco/C413,413,Operatorzy urządzeń biurowych,0.0
Occupation,http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,4131.1,maszynistka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4131,4131,Maszynistki i operatorzy procesorów tekstu,0.0
Occupation,http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892,4132.1,specjalista ds. wprowadzania danych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4132,4132,Operatorzy wprowadzania danych,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C421,421,"Kasjerzy, inkasenci i inni pracownicy obrotu pieniężnego",0.0
Occupation,http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089,4211.1,kasjer bankowy,0.0
Occupation,http://data.europa.eu/esco/occupation/6a6e174e-cffa-49a9-9f2f-aa39c81cdee5,4211.2,asystent usług pocztowych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4211,4211,Kasjerzy bankowi i pokrewni,0.0
Occupation,http://data.europa.eu/esco/occupation/2f7f5c84-b9b3-41ea-aa5f-5997d0873141,4212.1,prowadzący grę bingo,0.0
Occupation,http://data.europa.eu/esco/occupation/264e1a4a-5074-47e2-a6d9-d225d48e8a9a,4212.2,bukmacher,0.0
Occupation,http://data.europa.eu/esco/occupation/961cbd1f-2a9b-4756-b227-67a1c23c94b6,4212.3,kasjer w kasynie,0.0
Occupation,http://data.europa.eu/esco/occupation/b89f5984-3fb7-4339-80d5-00d1b0750b53,4212.4.1,kierownik sali w kasynie,0.0
Occupation,http://data.europa.eu/esco/occupation/eb198788-0b99-4583-a7c5-0139ff9f91ad,4212.4,kierownik kasyna gry,0.0
Occupation,http://data.europa.eu/esco/occupation/fb1a7aab-1e33-4712-b8e0-d335243aba58,4212.5,krupier,0.0
Occupation,http://data.europa.eu/esco/occupation/d18a8976-a283-42ad-9541-75c49396dbd7,4212.6,pracownik kolektury,0.0
Occupation,http://data.europa.eu/esco/occupation/6fefa90d-9a71-49c6-be92-52397e9795e6,4212.7,osoba wystawiająca kursy,0.0
Occupation,http://data.europa.eu/esco/occupation/e96cec32-9960-4496-a790-a9d2254906fc,4212.8,pracownik toru wyścigowego,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4212,4212,"Bukmacherzy, krupierzy i pokrewni",0.0
Occupation,http://data.europa.eu/esco/occupation/631aaef2-2d67-45c6-93a6-1b1abdf57542,4213.1,pracownik lombardu,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4213,4213,Pracownicy lombardów i instytucji pożyczkowych,0.0
Occupation,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,4214.1,windykator,0.0
Occupation,http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,4214.2,windykator składek,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4214,4214,Windykatorzy i pokrewni,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C422,422,Pracownicy do spraw informowania klientów,0.03365175022963136
Occupation,http://data.europa.eu/esco/occupation/7153a12d-85e0-4123-87e9-46bb1a2dc929,4221.1,steward naziemny / stewardesa naziemna,0.0
Occupation,http://data.europa.eu/esco/occupation/a6007269-912a-4445-b792-b4d5fe016bb2,4221.2,host/hostessa,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/9a99a5fe-875d-49b2-9b53-cc1b73be1659,4221.3.1,sprzedawca biletów kolejowych,0.0
Occupation,http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7,4221.3,pośrednik sprzedaży biletów,0.0
Occupation,http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,4221.4,pracownik informacji turystycznej,0.127659574468085
Occupation,http://data.europa.eu/esco/occupation/b5d76ddd-f59a-491a-9543-f6c0e2d8a950,4221.5,przedstawiciel biura podróży / przedstawicielka biura podróży,0.142857142857142
Occupation,http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,4221.6,organizator wycieczki,0.153846153846153
Occupation,http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,4221.7,pracownik biura podróży,0.120689655172413
Occupation,http://data.europa.eu/esco/occupation/291da1ab-1f90-426d-bbc5-60d0fa7d608b,4221.8,konsultant podróży,0.166666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C4221,4221,Konsultanci i pracownicy biur podróży,0.0833534146079997
Occupation,http://data.europa.eu/esco/occupation/fde97584-d8e3-413e-a662-511c9055357e,4222.1.1,konsultant ds. internetowej obsługi klienta,0.0
Occupation,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,4222.1,pracownik centrum obsługi klienta,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4222,4222,Pracownicy informacyjni ośrodków kontaktów z klientami,0.0
Occupation,http://data.europa.eu/esco/occupation/68450507-b4a0-40e0-895b-385fe705be10,4223.1.1,dyspozytor medyczny,0.0
Occupation,http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f,4223.1,operator centrali telefonicznej,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4223,4223,Telefoniści,0.0
Occupation,http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,4224.1.1,zarządca kempingu,0.0
Occupation,http://data.europa.eu/esco/occupation/82025c02-9082-416c-998b-f51eb0359ee6,4224.1,recepcjonista w placówce hotelarskiej / recepcjonistka w placówce hotelarskiej,0.0
Occupation,http://data.europa.eu/esco/occupation/6e6e44ba-d9f0-403b-93d4-a8d4bd67787a,4224.2,nocny recepcjonista,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4224,4224,Recepcjoniści hotelowi,0.0
Occupation,http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7,4225.1,pracownik działu obsługi klienta,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4225,4225,Pracownicy biur informacji,0.0
Occupation,http://data.europa.eu/esco/occupation/3469cbcc-5332-41dc-977a-29cf1b7ef7be,4226.1.1,recepcjonista medyczny / recepcjonistka medyczna,0.0
Occupation,http://data.europa.eu/esco/occupation/f00154a5-d27f-429e-b9a4-1d65c672cee7,4226.1.2,recepcjonista w placówce weterynaryjnej,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/f7b04542-d8c7-42db-8475-e63b507cce82,4226.1,recepcjonista/recepcjonistka,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4226,4226,Recepcjoniści (ogólni),0.007936507936507934
Occupation,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,4227.1,ankieter w dziale analiz i badań rynkowych,0.0
Occupation,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,4227.2,ankieter,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4227,4227,Ankieterzy,0.0
Occupation,http://data.europa.eu/esco/occupation/1ae8d28e-407c-48ab-88ff-4cb25bfcdea6,4229.2,konsjerż hotelowy,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4229,4229,Pracownicy do spraw informowania klientów gdzie indziej niesklasyfikowani,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C431,431,Pracownicy do spraw finansowo-statystycznych,0.0
Occupation,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,4311.1,fakturzysta,0.0
Occupation,http://data.europa.eu/esco/occupation/5c1eba1e-7820-4287-9746-4c5906320100,4311.2,asystent ds. wsparcia sprzedaży,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4311,4311,Pracownicy rachunkowości i księgowości,0.0
Occupation,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,4312.1,pracownik ds. audytu,0.0
Occupation,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,4312.2.1,pracownik back office operacji rynków finansowych,0.0
Occupation,http://data.europa.eu/esco/occupation/b2e81332-0972-4e0f-9a4d-1d15c9c9513b,4312.2,pracownik back office,0.0
Occupation,http://data.europa.eu/esco/occupation/b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81,4312.3,kasjer walutowy / kasjerka walutowa,0.0
Occupation,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,4312.4,pracownik ds. ubezpieczeń,0.0
Occupation,http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,4312.5,pracownik ds. inwestycji,0.0
Occupation,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,4312.6,asystent ds. nieruchomości,0.0
Occupation,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,4312.7,pracownik ds. podatków,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4312,4312,"Pracownicy do spraw statystycznych, finansowych i ubezpieczeniowych",0.0
Occupation,http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be,4313.1,pracownik obsługi płacowej,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4313,4313,Pracownicy obsługi płacowej,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C432,432,Pracownicy spraw ewidencji materiałowej i transportu,0.041432326076897216
Occupation,http://data.europa.eu/esco/occupation/143e49fc-832f-477c-8cac-8eabe6fd7bc2,4321.1.1,magazynier w fabryce obuwia,0.117647058823529
Occupation,http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,4321.1.2,magazynier w fabryce wyrobów skórzanych,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/f84dbfe2-fa6b-43ef-97f5-54c3ad9c631f,4321.1.3,operator przyjęć surowców,0.0638297872340425
Occupation,http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30,4321.1.4,magazynier surowców,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,4321.1.5,pracownik magazynu odzieżowego,0.1
Occupation,http://data.europa.eu/esco/occupation/d7a9f9e0-e2f5-4804-a0e0-b21ebb1403ee,4321.1,magazynier,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4321,4321,Magazynierzy,0.06862149114965127
Occupation,http://data.europa.eu/esco/occupation/187f063b-1002-4d46-9b79-c46b2caedbb3,4322.1,planista produkcyjny,0.03125
ISCO level 4,http://data.europa.eu/esco/isco/C4322,4322,Planiści produkcji,0.03125
Occupation,http://data.europa.eu/esco/occupation/f3eb330a-03b5-4537-ac0e-bcee5c67bcff,4323.1,specjalista ds. spedycji lotniczej,0.0
Occupation,http://data.europa.eu/esco/occupation/6e785f05-969e-4940-aedb-d0f896bb0230,4323.2,dyspozytor lotniczy,0.0
Occupation,http://data.europa.eu/esco/occupation/d811881c-5241-47b1-be29-64ee488d3642,4323.3,operator systemu przesyłu bagażu,0.0
Occupation,http://data.europa.eu/esco/occupation/656674ac-9d4e-4a91-963f-c0b6edfd55a4,4323.4,dyspozytor transportu samochodowego,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/74d47633-8e9e-4e08-9cba-d2292c211218,4323.5,doradca do spraw bezpieczeństwa przewozu towarów niebezpiecznych w zakresie transportu drogowego,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/49e28648-4fa8-4b36-ac4d-781c108547bf,4323.6,ekspedytor,0.0833333333333333
Occupation,http://data.europa.eu/esco/occupation/c3abb0cb-c78c-4136-b9f9-f9feca9179fa,4323.7,specjalista ds. dystrybucji gazu,0.166666666666666
Occupation,http://data.europa.eu/esco/occupation/555ad9ba-72cf-4bc0-9ea6-c36041462be5,4323.8,pracownik systemu przesyłowego gazu ziemnego,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/f57eb0cb-e67a-419c-9b7b-4abd811b7e2f,4323.9,koordynator ds. przeprowadzek,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/562dd713-5745-4457-929e-5b909da084ca,4323.10,kierownik eksploatacji rurociągów,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8,4323.11,zarządca portu,0.0512820512820512
Occupation,http://data.europa.eu/esco/occupation/279c0ab1-212b-4e89-a41f-048f5de9dadf,4323.12,specjalista ds. logistyki kolejowej,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/f643bff3-74ef-48d1-b033-820e2d8659e9,4323.13,kontroler ruchu kolejowego,0.0
Occupation,http://data.europa.eu/esco/occupation/b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443,4323.14,specjalista ds. techniki taboru,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/c3760388-d070-491a-9c1f-be305a576815,4323.15,dyspozytor stacji pilotowej,0.0
Occupation,http://data.europa.eu/esco/occupation/260b01cc-7dd6-4584-8863-cae5426819c6,4323.16,specjalista ds. planowania statków,0.0161290322580645
Occupation,http://data.europa.eu/esco/occupation/61ed67cd-67d7-44d8-bc2d-47fc79110a59,4323.17,dyspozytor taxi,0.0
Occupation,http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda,4323.18,dyspozytor tramwajów,0.05
Occupation,http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e,4323.19,koordynator eksploatacji statków,0.0
Occupation,http://data.europa.eu/esco/occupation/8908d5aa-ac58-465e-9b75-7e02ed4af3a9,4323.20,koordynator ruchu statków,0.0
Occupation,http://data.europa.eu/esco/occupation/2b4b5f84-4367-4cb9-9fa0-0e631eded6c8,4323.21,operator mostu,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4323,4323,Pracownicy pomocniczy do spraw transportu,0.03414886586929592
ISCO level 3,http://data.europa.eu/esco/isco/C441,441,Inni pracownicy biurowi,0.0108695652173913
Occupation,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,4411.1,pomocnik biblioteczny,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4411,4411,Pracownicy pomocniczy bibliotek,0.0
Occupation,http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91,4412.1,ekspedient pocztowy,0.0
Occupation,http://data.europa.eu/esco/occupation/7ed2e153-8da8-4c0d-b4c5-3402c623f34b,4412.2,listonosz,0.0869565217391304
ISCO level 4,http://data.europa.eu/esco/isco/C4412,4412,Doręczyciele i sortowacze poczty,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780,4413.1,korektor tekstu,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4413,4413,"Kodowacze, korektorzy i pokrewni",0.0
Occupation,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,4415.1,archiwista zakładowy,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4415,4415,Pracownicy pomocniczy do spraw archiwizacji i kopiowania,0.0
Occupation,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,4416.1,asystent działu kadr,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4416,4416,Pracownicy pomocniczy do spraw osobowych,0.0
Occupation,http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a,4419.1,asystent ds. reklamy,0.0
Occupation,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,4419.2,korespondent języków obcych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C4419,4419,Pracownicy pomocniczy gdzie indziej niesklasyfikowani,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C511,511,"Stewardzi, konduktorzy i przewodnicy",0.08005250203665552
Occupation,http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933,5111.1,szef pokładu / szefowa pokładu,0.032258064516129
Occupation,http://data.europa.eu/esco/occupation/f20d3ae6-baeb-482c-b68d-c2fb115e5dde,5111.2.1,asystent lotu,0.025
Occupation,http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,5111.2.2,steward statku / stewardesa statku,0.0
Occupation,http://data.europa.eu/esco/occupation/fa1aef45-49a4-4446-94b4-e2b563d9d025,5111.2.3,asystent obsługi podróżnego,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/58ff0ec2-08ba-4b21-b765-babb6d76ca36,5111.2,steward/stewardessa,0.0144927536231884
ISCO level 4,http://data.europa.eu/esco/isco/C5111,5111,Stewardzi,0.02006444934214918
Occupation,http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,5112.1,kierownik pociągu,0.0
Occupation,http://data.europa.eu/esco/occupation/9653fb92-ad48-4865-a471-f270302fa93b,5112.2,pracownik obsługi podróżnych na stacjach kolejowych,0.0
Occupation,http://data.europa.eu/esco/occupation/7720f392-6ea0-4455-a805-7b7eef38a709,5112.3.1,kontroler biletów,0.0
Occupation,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,5112.3,konduktor,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C5112,5112,Konduktorzy,0.0
Occupation,http://data.europa.eu/esco/occupation/1185cfe1-49a7-44a7-8dee-45b2f36727f9,5113.1.1,specjalista ds. edukacji ekologicznej,0.52
Occupation,http://data.europa.eu/esco/occupation/26105840-8abb-4f91-a888-1211cb798b0b,5113.1.2,przewodnik zajęć i wycieczek,0.188679245283018
Occupation,http://data.europa.eu/esco/occupation/7c5e4ca1-e8be-4297-9014-509d5ba57210,5113.1.3,pracownik dydaktyczny w ZOO,0.09375
Occupation,http://data.europa.eu/esco/occupation/b476f45f-2c79-44d5-a4d7-fa357aa83074,5113.1,przewodnik turystyczny,0.137931034482758
ISCO level 4,http://data.europa.eu/esco/isco/C5113,5113,Przewodnicy turystyczni i piloci wycieczek,0.235090069941444
ISCO level 3,http://data.europa.eu/esco/isco/C512,512,Kucharze,0.0201290322580645
Occupation,http://data.europa.eu/esco/occupation/9ab80ce6-504f-474f-bb91-98163e9d45fd,5120.1.1,kucharz-dietetyk,0.0
Occupation,http://data.europa.eu/esco/occupation/b9de6d8b-1cf6-4722-bf8c-d73aad03bf87,5120.1.2,kucharz - ryby i owoce morza,0.0
Occupation,http://data.europa.eu/esco/occupation/bbaa1444-2c0a-4f76-8375-d72e3ea968fd,5120.1.3,kucharz - grill,0.0
